SK_ID_CURR,proba
125823,0.22968129315783048
434572,0.2663342327912373
440279,0.3705870723915061
140307,0.13447252723049874
347288,0.2603556620562786
210124,0.12679935200269762
313107,0.22562078992797804
190816,0.3183438051729398
375291,0.25349561051285097
346276,0.10444730312526608
156775,0.5825008617358942
437197,0.4250215626587195
317309,0.15285910712955025
122119,0.1295175205462785
261788,0.20732962662079193
420159,0.19569500604680254
193244,0.4456206417137592
124358,0.30873555791020874
446769,0.5927690298719666
356875,0.13422521828516196
361425,0.2738072319656942
356234,0.1607905713865641
393083,0.1876499220175486
121409,0.29923833116570125
319077,0.19029586420079853
316115,0.4393144899106953
379361,0.36922143591009793
133822,0.41305578813466387
220485,0.7359525950352954
330520,0.09231180604712778
401779,0.12284651557176555
437590,0.17876322007592804
118908,0.2626659637760181
283935,0.12056755189343879
147601,0.21280273660570076
121634,0.7281919538326066
171054,0.49698769878798904
207837,0.6609215667047765
112485,0.310128587898086
277914,0.1711443763738076
440089,0.25752937055651937
403042,0.13732322180607917
157589,0.49889676314861303
252415,0.40819389273627704
300311,0.1194747562733936
258099,0.2750792048421642
268428,0.1220901261610038
236746,0.369128634242999
222744,0.08922845883752711
108294,0.11775750676359055
286390,0.08966695746504998
340617,0.1880355187655513
401079,0.36633328200187076
140473,0.11301279766701525
281105,0.09983809875230626
398022,0.18418146188124332
368368,0.21771834917705357
273618,0.06592960795377843
238835,0.15435144413407903
451405,0.5233385103094779
220268,0.20253685239785105
111236,0.3824573155669642
229372,0.21525968095322343
214909,0.4604721070583645
424465,0.5237469730230069
425753,0.28094467987159677
187107,0.05398171662246385
355551,0.13012617215345498
150875,0.11694000775580549
228360,0.24746753503675267
158449,0.46315056317570746
256827,0.15477702229889442
452482,0.13545307304972282
240143,0.13670591510598126
345371,0.3255335932026709
367140,0.24443346051608325
425216,0.11129163017145587
306460,0.11437167026270519
261919,0.37528029958243375
378545,0.22099737924739005
376784,0.5437759873840082
321675,0.36250861678489854
413821,0.06848175981683026
115870,0.0759357955017126
150067,0.24730281293620518
444215,0.31479902281208255
455421,0.10586685220079617
127234,0.32272867358036994
422385,0.16374334137374535
145471,0.5163337137936729
267867,0.13150851841556013
342040,0.6238731934277868
232639,0.4270265961948281
379752,0.1299716157377558
107047,0.19347804592089646
128773,0.4183106107131117
226072,0.4568192465337578
424147,0.3456702505572655
371123,0.5102158746040946
418636,0.12381485440222889
176632,0.10640092607676359
446395,0.5259220178963734
189140,0.32074403753547465
250851,0.4019590634823722
416391,0.3507115486993685
245881,0.23903546851088103
296736,0.08560905625325312
193826,0.6590116285634824
116843,0.3481731835816399
180901,0.5897986021709
212322,0.5684747143981755
139141,0.17281477040955665
267885,0.45706813628281645
252227,0.10129888970837973
405466,0.15920903622590743
361985,0.48327949509016144
103758,0.3949903294032887
244944,0.2140183518455776
125301,0.6207645664968592
245826,0.13520544094446466
127394,0.5059011766552536
223321,0.1944443550784664
433192,0.15920263497766687
436795,0.1928035032547847
311093,0.0884913568669635
343150,0.47584323811571577
147034,0.10651302547378867
187683,0.19392175837645237
306945,0.19368094582912165
248625,0.5359937134776601
179828,0.4395465780547313
293811,0.7283590186567664
429605,0.12036954061417494
343104,0.2925813478073843
158792,0.49559695960229605
229537,0.2349746241850944
404533,0.1586735372741449
455507,0.6912638249199181
269784,0.11916329434376179
436527,0.15559092326189933
284372,0.18459047890513938
333637,0.5772821856225404
199780,0.6333034868440558
362103,0.5589303243081838
262900,0.11984099655976996
287481,0.723646804743216
422925,0.24722984656169278
190888,0.5482296986878028
313046,0.13837907776131497
171286,0.4734788074249168
427096,0.18361480966659788
197712,0.5000009501887498
133508,0.37182015509277766
183904,0.10702622536533793
163168,0.7261086916430451
125740,0.24796699141831008
394614,0.0832519953077711
443207,0.4533221301495967
277385,0.09950098404086825
432854,0.20335554495871963
175118,0.1426860900638178
177634,0.3695148229624754
359767,0.22735688166761328
198443,0.224065921972663
365637,0.13747870222011174
141073,0.26452545715588993
352545,0.37863654705071487
162456,0.08884663509740262
207216,0.38820372188495555
288483,0.6667956609397242
134994,0.1012194007500845
179586,0.17076748443101397
249799,0.17507714123969212
118095,0.0896505130894349
415596,0.28277894680811133
390596,0.1687971625732874
112781,0.19206728100134934
123894,0.2615666096384576
128093,0.14767121977416442
355216,0.2738529323057057
305353,0.19024180014055206
455753,0.2533240223495935
328893,0.5125495738443855
173741,0.3862206750618796
169823,0.2905153715924807
374097,0.62064366726016
132210,0.5256398109174005
424435,0.06954076757512699
228112,0.23622179358524845
359167,0.2552999435861785
221299,0.2715879471346652
349867,0.6960252691156308
346581,0.16190866802582807
121441,0.5376090604306524
349412,0.42614835211437474
444267,0.5096641208078111
236539,0.5551036578693214
450175,0.41346579687054413
336834,0.6099976119840148
341376,0.3868197628159993
447152,0.45445507315375344
120656,0.32568287516958055
326844,0.5894394677436725
319431,0.3577166624701067
445901,0.28763143224833687
452186,0.36869735135354637
366510,0.1491355138657422
318465,0.3546050627331018
123406,0.22781522121077433
290237,0.3058493829994028
120973,0.19416942054860442
280763,0.4183273877698256
416911,0.1626598191369224
365876,0.1825597641322371
381252,0.2785480882080211
145116,0.2913353157297698
187816,0.222529347592834
337507,0.6499826639652141
222412,0.29626549460200013
324102,0.1442487024130612
201809,0.23346887804905647
204825,0.3337405672337401
388563,0.09183632960413032
140171,0.1057244556723245
392850,0.16664456770157246
210311,0.6797836061057391
338217,0.29222180243320756
109751,0.2929533576758534
233440,0.21419967262741837
152733,0.3812564751241387
224331,0.21609299911451305
385109,0.1470092769027598
162466,0.16554262309944986
231766,0.5020433830445412
283610,0.11586693962098983
192476,0.5473633010239428
399183,0.3542854121763332
161633,0.3914645327555636
141026,0.6707908300957531
399379,0.28535593301764517
117699,0.15524089465260038
385533,0.7102773979371861
209400,0.31891806819828566
256262,0.4803187195263468
288578,0.49563317698235765
380753,0.371139932238159
381351,0.2140450505049966
421320,0.22697176589648785
100930,0.11916117919825751
229792,0.46626840640592904
301172,0.2655195367665014
180390,0.593574948051478
355215,0.3054656037714392
342524,0.14436925139202683
446559,0.1379030132041917
263618,0.32549036663202524
343267,0.4875547989032355
104662,0.2891118858203953
172455,0.5438127185078786
170858,0.6049794407389921
105930,0.30006911023665733
284546,0.12203977984398957
236789,0.3437796694943065
432973,0.1485021968667586
185541,0.10208710851798906
402132,0.19544274205013343
290616,0.5189884280905683
264713,0.11291606632392624
107945,0.4762282592146536
119720,0.6250738089983882
107118,0.13210432663494548
312523,0.07823953549025603
323945,0.20761506991660844
117061,0.27793509635058666
386447,0.34809671961817745
293564,0.34157263707328633
123269,0.38550503732593033
199101,0.32587175858830075
230146,0.49129348841778075
382780,0.3947871807865134
338144,0.4279223189189449
296473,0.2727572757583572
122773,0.13955457186862893
236786,0.606237853179813
130899,0.11704509625446738
187811,0.3670639170589175
358190,0.15528850760941174
212163,0.3672027435390857
317415,0.2292066462450814
341725,0.516425309235209
204250,0.4668403507933028
267875,0.4127973983452078
173758,0.1582454467851351
159830,0.18604706931262008
210119,0.3869094468925924
211626,0.27615458245934915
267566,0.06966642753840657
429899,0.5516224025844297
401555,0.4384351018489781
437600,0.13206549981663135
186075,0.5426049520179543
154073,0.6754489883371719
123939,0.14502311679659788
145150,0.35634889061779507
305542,0.14687183571242018
185587,0.3561715097647398
195453,0.15894043162119104
416762,0.13303945089160807
268360,0.4871881549769387
287832,0.2753691793303552
412813,0.1873610507761379
307741,0.24497140850928148
231403,0.23338978417549144
273161,0.2916509208221761
435457,0.7182850127366898
348968,0.14354236658303943
317896,0.14870927700861897
363752,0.1901677720011795
153354,0.4502585135640044
208850,0.2473987788923435
423897,0.45118367667114606
129236,0.2641220753750744
451493,0.16353199444444205
191700,0.42728652566505015
243799,0.463704243348755
280930,0.11345030710778779
196924,0.7500677042176395
128719,0.19138896985014003
442798,0.09457458888287558
267688,0.24904459876216012
326158,0.10737778681308022
129891,0.3864010564271625
418338,0.14267327332009722
180268,0.22694683197407678
394792,0.17657055085650306
433909,0.12739589769315388
302114,0.5633578358245105
267415,0.16673996494033289
224761,0.2979951605711525
432662,0.33102000624506484
396802,0.4159143896007818
103710,0.2637490730581207
430454,0.177505782933326
287188,0.17849194499824805
171203,0.11740012928433517
239852,0.15234706391128278
171283,0.1725145370280693
407908,0.17287421589760854
455242,0.34176234103744974
246094,0.1396972986943297
424233,0.16940066032296497
171832,0.31896872423230355
120901,0.7025197074022913
122052,0.5143555214114693
148017,0.39832914640203587
179351,0.07239938310352988
148505,0.3777155766579594
179011,0.6407161635165637
215027,0.3688696881556286
318240,0.261621742534823
376709,0.14812557965195777
408079,0.5129741274912086
248436,0.2612792873316245
210078,0.1780139222736417
441422,0.12998700838017638
298528,0.10688872380878416
152534,0.16301116571497412
446793,0.10871380604094166
430687,0.3920573747841954
178056,0.31056981059382555
282689,0.37067065864991333
435643,0.33401328564783095
287461,0.6987109333638022
215090,0.27502542249102524
149145,0.33231015355116916
101396,0.20470609118728766
321349,0.455161744973865
325183,0.5597058496962795
174489,0.33583725270971077
415289,0.5898817923012113
289830,0.6202415674443199
265219,0.16754388287618524
282762,0.2668541611797884
342035,0.47797449211171256
129718,0.34705219594446995
139577,0.4734290089894676
348219,0.5403177870858387
200856,0.3411042724505248
107288,0.2892102633081264
405255,0.16856030413298492
287896,0.23610705946375715
158067,0.27066758402674845
222731,0.18649329743683676
364933,0.4102044196995737
164540,0.11753149665447885
380213,0.2960724952314193
380432,0.594078976794326
271909,0.1416331168686668
300892,0.43751818789348634
231823,0.15837560505338066
209496,0.12573882177675058
417601,0.0956655035754082
307727,0.12373700854900174
215176,0.1250656533655271
151734,0.12448160977666917
257413,0.12063091863478587
224101,0.31740893122400166
325756,0.20107804317269345
453640,0.15053041298709724
440958,0.5891375790539529
233537,0.20755326438412214
432740,0.534050663575462
213104,0.20920125710997167
309416,0.15499947588607058
351650,0.3279548328661505
296215,0.18589109965616202
141846,0.05981011309672925
264634,0.5792951068455916
273887,0.33770695929537614
437683,0.5607705927538463
278991,0.4544128437541375
429486,0.24554288252397816
162119,0.18982242147660347
401612,0.4652596624793075
194508,0.2853232864482106
338461,0.6055884739873877
339201,0.34787366154333604
419735,0.13378883609387068
106742,0.19226851286892094
313315,0.30909535967840707
430012,0.28728260572470377
303463,0.08953634744212823
196645,0.0776919820667545
251634,0.25616129364669793
235739,0.11969601424853885
130969,0.4981415290762472
214669,0.2801939560038962
319724,0.47573234886059285
400128,0.08746189873790965
179416,0.14476352606665854
154642,0.4818295187761448
256811,0.5203819205733783
256806,0.3636770400737515
372763,0.11470291660478671
289303,0.10811959633822847
453154,0.8169618962103201
292810,0.2000141317900854
184620,0.0873477439470449
243417,0.10844570844341629
131176,0.677564750266886
420677,0.12154556609477156
405891,0.11983819934219578
133739,0.31823849287566475
336662,0.3846959711309387
303677,0.31978483748751313
354194,0.5823423252303617
324213,0.3091671210391419
178379,0.05549683071872163
345278,0.1686719578578179
338754,0.3198245029723125
231959,0.27316565961614997
269926,0.24581191414272302
444331,0.298267602108616
424562,0.11559465636644732
133291,0.1128877787668298
101507,0.31752169731324237
150994,0.31510082448137694
106835,0.23461448465012122
273746,0.6710777837879129
143785,0.15726108537788214
256836,0.6125337567427973
134297,0.19261719555002177
404136,0.11817902034567555
141351,0.6272124289006369
226107,0.4792317118968908
121957,0.5110817739598292
336142,0.1596577105018425
367335,0.2439529123994644
138181,0.23485234272951783
157364,0.47164546376789723
452183,0.44589072492462156
212516,0.08977849540160869
203158,0.12621517386722608
406759,0.21096720476848047
178177,0.24686272205175377
270542,0.5632838128850965
327748,0.556536331509251
227683,0.24034244095169774
289664,0.6421062558123973
434426,0.3440170950188651
293054,0.19421525711675708
392066,0.32088260671391866
196257,0.5311952976932153
368329,0.6452453120847869
230131,0.3137987365744498
137643,0.5488877830127884
127574,0.45797109928383967
358176,0.1092941627123297
341868,0.10297137238353894
360233,0.1613440852942553
287436,0.33758633249941344
397751,0.6958901803624155
247735,0.48312811940952327
176811,0.5006695030659843
447514,0.17398542861375324
354489,0.3771381494509452
282867,0.6058630144801284
245371,0.33802432083236283
419105,0.45362022132140256
242855,0.5142802700759318
104423,0.3032862637026472
260576,0.19395438537787468
297581,0.3591561684941369
323875,0.17587685293060984
299569,0.13043933982720088
107482,0.14184471572893342
443584,0.21053386772205304
103685,0.09241675291851473
443139,0.43552516947471115
121751,0.11206138532511072
380910,0.16492281526015704
398250,0.573241743664033
148942,0.13185360420804365
375599,0.23541297507515477
441111,0.34483873744195737
137303,0.1762986381268931
305674,0.29556712712247013
162212,0.07480328653248777
384634,0.696009258606616
409496,0.32070827869813723
443665,0.27881773452792996
311485,0.6160251724303388
161281,0.21694655207984145
290820,0.17238778454549086
306137,0.14061531275139086
448425,0.3054299008563912
153404,0.5338481104223448
406885,0.285725401201265
345830,0.1363454987187957
313402,0.21725485504882108
221970,0.5008778906106593
171904,0.30075792657878775
368302,0.13442586954956642
254273,0.42963974071717875
269398,0.4684636536763357
128600,0.12392262260175246
399406,0.14229368925469418
104414,0.3874925838425967
237337,0.21317215309803889
208095,0.2801665585591564
198119,0.4045216336554542
185532,0.12242038989051174
260490,0.7610718357577836
116423,0.3131400363522724
263135,0.4741968725698792
269356,0.2628576524214482
239528,0.32133315584009076
355931,0.14609272822424826
300940,0.182765697472992
451495,0.23290875979787684
450156,0.3358370365189917
248885,0.34642869131537274
355814,0.2065015834966187
290055,0.3326259544977346
275777,0.16571488648020943
333879,0.39117798122656877
395867,0.13862269946645284
376678,0.1217202497311106
110191,0.08027196856215053
445733,0.38966410629809106
304996,0.5127697933363837
297710,0.4254420119651036
294034,0.11051047264098623
256430,0.4502947063342843
426775,0.079602772073593
169617,0.22064369546992235
150057,0.26457466969428906
385445,0.23322951077232323
232706,0.14968677521431645
277313,0.3453237673819702
287279,0.10868530910223467
452687,0.27556019594374803
372689,0.2995786253093549
312391,0.28260960901549237
259576,0.5680128144754937
367131,0.16858645487325105
120508,0.08643110018653166
331245,0.15092290491016438
338925,0.07818134728890823
257246,0.6404823802830951
160751,0.3355021079707287
378007,0.1523170666780613
355717,0.12256131236285918
243271,0.17665526950254107
267838,0.5733984442004519
442806,0.22310996234666375
380642,0.10654647502831138
242153,0.4765543030968293
235100,0.7070923962863257
353951,0.20517018654691682
436292,0.22098191951621327
374462,0.1486992455157242
144542,0.2965096061189826
402099,0.5400698438333298
254989,0.19746299610364054
423455,0.30109694577496326
349985,0.2928525750102346
358093,0.29456882863412565
411311,0.1869060200194141
224209,0.3700736828933789
378443,0.18612491693855274
238997,0.15192078001306974
139697,0.2502381352585072
352493,0.7098152074723558
212394,0.24182498393244428
423306,0.3163314964018476
209014,0.1613331163488601
390004,0.2668118045138086
151996,0.7240926398465151
319005,0.12841773611782284
330852,0.12164951086858972
121823,0.3624300800674402
455207,0.1952610278226366
351983,0.3520242553527222
141313,0.1413647954905834
269446,0.09459914442330478
146899,0.2760333049000165
218364,0.27241338751363775
211841,0.245621047198944
310165,0.2865543184341146
130020,0.2669356206001182
322284,0.39970247927804775
155914,0.2155634144462439
241637,0.46838705051860424
372818,0.11108450805198447
237477,0.2018582987055001
337598,0.6865197086213495
318773,0.19211349926586457
278475,0.14260587567265043
402569,0.31557213130009193
442113,0.2500313044259909
373282,0.09744980478672834
104038,0.23227322215880442
312606,0.20001444085430395
445304,0.5215229098239611
406432,0.10201742217826934
272664,0.12817436314512223
392865,0.28329711769618243
408994,0.14476910736297002
407185,0.12301558509391346
191058,0.4554990523813897
116166,0.3304439369911651
177614,0.33280678327056407
147266,0.11698445797362438
231806,0.21005437452349607
197549,0.21932015104572844
340053,0.3927108931056092
292201,0.09491339784199486
417347,0.19594185788790786
247667,0.21484164816308432
216400,0.30626326157514266
425846,0.1830629761625407
218072,0.27923948967271384
320652,0.21926859996878273
144408,0.3312241300071141
332217,0.2654859957277404
276601,0.45749298102298996
320246,0.6037887879604963
176451,0.5116834491464746
345589,0.1373664972673503
314881,0.19669536938744622
391187,0.19876101813769503
389721,0.16226541965583555
403146,0.4394841744230698
350348,0.4840558025459792
368932,0.4921462254097986
431925,0.12766447516975057
191269,0.2690978025788956
136839,0.4354265408076083
179484,0.08773756356918223
324331,0.24841741306724963
366290,0.11252320985555979
296220,0.18068008047367645
291984,0.5169945597427615
366903,0.31371472273346734
120141,0.14334700040780451
300543,0.43312635724016396
104117,0.17407684142972
242380,0.23207150940160104
331283,0.06318170130313304
451552,0.07191967237652554
288100,0.3759867005633761
141428,0.4098107615197546
340280,0.544641623862084
387523,0.09517461259624437
129679,0.12140299541782165
266426,0.3229143846063088
173962,0.268553938232912
456087,0.32382317847300884
345637,0.17645294904891512
445952,0.39715938751541874
317214,0.38987256159435335
190212,0.46204529942599304
105459,0.13287355427116376
105504,0.11155502977633949
352755,0.28099098774963205
361192,0.3430066730189667
215359,0.17864447211888387
229070,0.22173120964378132
366357,0.15401841247247272
251365,0.13106567214295017
343161,0.46755319533742784
283594,0.38067446502338176
370249,0.22754078905332303
207967,0.136330897579347
132433,0.09410415445009106
390503,0.6086894314779075
273189,0.3118560459560956
236265,0.423686242436522
101648,0.4020824251114665
299509,0.1264932957436587
445624,0.28468355547102836
184147,0.5801979130192456
119796,0.32090464250504847
285063,0.15427002191607522
168527,0.18483417775897276
349232,0.11019205280317046
115064,0.1520564612296985
300408,0.21000145650707372
224389,0.576730436248912
299207,0.1719001829424985
321812,0.17079358056964222
432208,0.5599557004474683
291420,0.17806130200703535
278567,0.06732853108638205
444747,0.2982662698283304
394273,0.483264061558467
156334,0.4677533634024453
118178,0.2722195563500279
213367,0.1281740167415204
240194,0.2593952831172532
252100,0.18545418450915546
322577,0.6069778160673581
235287,0.1241057990164619
238407,0.11991914515423317
116075,0.2941678498019385
420756,0.1457658757549585
201511,0.796294074534391
376731,0.3129774188420387
124242,0.1051511371860098
177916,0.18751042721197805
165559,0.5404351448866695
236495,0.605311663268583
328691,0.14495927828595678
112406,0.17614238973924634
138727,0.09069069526275922
256514,0.3037347400993102
245325,0.4832146314942615
134113,0.12116539933817251
429280,0.11549448394604171
345424,0.12089434024599836
118602,0.594860342443503
360625,0.5135406074485318
445264,0.6807710286074066
286780,0.19186242373843404
143490,0.13909648242599484
134922,0.30942196968863006
116451,0.36530664346503433
389889,0.23988630553702806
340350,0.4607271769203398
231590,0.5277919407640101
394955,0.1413099637011867
251914,0.12499987610171
437122,0.36739730069973664
366131,0.11647942818871095
250255,0.2299707068185036
411721,0.3082820949950073
206090,0.3295100186997851
280467,0.23049651899873957
192214,0.36900169595376703
445701,0.21716309735552342
382052,0.20260703346713926
268734,0.27101308542640473
176552,0.31890347987291007
144392,0.3556627677411811
186041,0.407209381210879
343629,0.08397274928846676
368789,0.15897640428412863
212849,0.5269034175456206
328649,0.23603832807149938
353870,0.13074750038344102
179584,0.4272098625824782
276970,0.12833491689006987
439572,0.22117009435170354
390817,0.265828423571177
436184,0.11354738357221267
248221,0.35457020739475764
291662,0.7475749320548194
163755,0.149009512924257
277050,0.11195222407203108
383263,0.18658041380529036
174752,0.35063003582064456
255195,0.2009792120863919
334569,0.18692017031151373
158022,0.7239170441116187
393415,0.6824038869150542
401515,0.2005783570232585
114932,0.20163136055714115
158630,0.4522833339579205
282013,0.28253868186817
361052,0.33849301457375286
202442,0.0617384013953774
298987,0.13585976888634266
120841,0.6077931073245793
279663,0.2595266200503998
241253,0.34623210140397254
364845,0.2601905690429645
437408,0.25404591333260074
128444,0.09299034456764986
127644,0.16321718846085187
367934,0.5024836304824389
138292,0.32202337731039354
318443,0.14030169032916204
152514,0.1408500098681461
224501,0.14233367091928179
353677,0.12723828092464914
110328,0.611971219193523
138170,0.4939889445881158
350834,0.4693916589151641
133118,0.26376872611238183
447829,0.17326786151864718
408090,0.5360599646567253
301022,0.19343943432833155
180057,0.3500139053934308
304139,0.3818397585340768
389334,0.16392566355629443
274765,0.10434959877369626
360441,0.12818887352547273
333301,0.06712656134173063
395864,0.5120679405669906
237336,0.47345770464863474
314280,0.6693628126301273
210668,0.4503533247205457
126669,0.238992957432393
153077,0.11333612909641573
397597,0.2756648081017052
339421,0.10690588571984892
212719,0.13046841118818353
335346,0.20221697234293592
159101,0.731337460359471
276531,0.10791044104899247
129210,0.07009130833611017
248233,0.2525921726445924
383274,0.31666128342740163
126527,0.22408866081118697
390914,0.6202639946430188
152853,0.19036273833844214
352002,0.7002880285431502
441439,0.08511702635390032
233717,0.1233630175568864
156638,0.2718550306591904
315846,0.2899631255794605
437398,0.21129706899601805
451082,0.10019526497587306
400523,0.41961204609185204
274104,0.2748747457836894
281208,0.1267670834303935
415223,0.1434909093403302
316901,0.10404556298964603
420452,0.21846316097356738
121043,0.14930086395181924
358574,0.18191626425331314
176536,0.34352145446558324
339388,0.45759177413790997
315355,0.2214116372261762
310600,0.5557051023195535
110727,0.3502563204296496
265252,0.1572719513322488
345937,0.27914201462406013
295023,0.12792680464590248
330339,0.6804949101349252
194796,0.14317787705210577
415330,0.7088991198879885
207328,0.16593370173127156
438548,0.225063468221685
310393,0.08916386767180422
175550,0.2577247767491809
111805,0.06777535229244533
398467,0.2319160620727656
105315,0.18399002989584787
438800,0.2169454053169049
366139,0.2819353802986685
284350,0.537642210172741
345312,0.3212392308952744
101541,0.09177798900278389
308714,0.5105193962280629
447219,0.12666699301987971
411528,0.40082830773921996
142913,0.36357028414117315
106382,0.1764481532028214
329773,0.43703528517053203
380695,0.26451622006748776
289729,0.3176583789444464
377601,0.21108478744751039
242726,0.6938634124940025
349521,0.13578083393924245
330864,0.1447506095543172
270258,0.12936002053233264
282130,0.23150920167504294
227041,0.24908518435332852
296587,0.7185395067597296
267406,0.18220236586762012
188730,0.17770360306289906
246461,0.29851400284442636
330225,0.17684136301838338
382305,0.08597964536866268
299520,0.2552898946718196
282328,0.1885243899188854
165310,0.16765531780413395
322484,0.19684242690876633
426244,0.1504788185720869
167076,0.33524826700700644
157373,0.1943879282940134
196321,0.1062251199138475
372139,0.1453599353005772
407150,0.4189869484619662
111691,0.34847083631785347
402538,0.25100222966534197
133643,0.555766474871609
376183,0.13919381346096654
295571,0.08431452534889708
446422,0.5152971893987
126005,0.626757985909156
365343,0.16094726366868894
331149,0.30787822550141614
335288,0.6023675364638681
105020,0.3146531522643897
331155,0.07970502497822404
398445,0.12083320592397877
418262,0.23914339963724815
227216,0.607117971914625
346507,0.16483290705105247
