nome_munic,codigo_ibge,nome_drs,cod_drs,pop,pop_60,ano_mes,casos_novos,obitos_novos
Maracaí,3528809,Marília,5.0,13521.0,2350.0,2020-03,0,0
Maracaí,3528809,Marília,5.0,13521.0,2350.0,2020-04,0,0
Maracaí,3528809,Marília,5.0,13521.0,2350.0,2020-05,0,0
Maracaí,3528809,Marília,5.0,13521.0,2350.0,2020-06,0,0
Marapoama,3528858,São José do Rio Preto,15.0,2906.0,557.0,2020-02,0,0
Marapoama,3528858,São José do Rio Preto,15.0,2906.0,557.0,2020-03,0,0
Marapoama,3528858,São José do Rio Preto,15.0,2906.0,557.0,2020-04,0,0
Marapoama,3528858,São José do Rio Preto,15.0,2906.0,557.0,2020-05,0,0
Marapoama,3528858,São José do Rio Preto,15.0,2906.0,557.0,2020-06,0,0
Marinópolis,3529104,São José do Rio Preto,15.0,2097.0,406.0,2020-02,0,0
Marinópolis,3529104,São José do Rio Preto,15.0,2097.0,406.0,2020-03,0,0
Marinópolis,3529104,São José do Rio Preto,15.0,2097.0,406.0,2020-04,0,0
Marinópolis,3529104,São José do Rio Preto,15.0,2097.0,406.0,2020-05,0,0
Marinópolis,3529104,São José do Rio Preto,15.0,2097.0,406.0,2020-06,0,0
Mariápolis,3528908,Marília,5.0,3975.0,735.0,2020-02,0,0
Mariápolis,3528908,Marília,5.0,3975.0,735.0,2020-03,0,0
Mariápolis,3528908,Marília,5.0,3975.0,735.0,2020-04,0,0
Mariápolis,3528908,Marília,5.0,3975.0,735.0,2020-05,1,0
Mariápolis,3528908,Marília,5.0,3975.0,735.0,2020-06,0,0
Martinópolis,3529203,Presidente Prudente,2.0,25668.0,4344.0,2020-02,0,0
Martinópolis,3529203,Presidente Prudente,2.0,25668.0,4344.0,2020-03,0,0
Martinópolis,3529203,Presidente Prudente,2.0,25668.0,4344.0,2020-04,2,0
Martinópolis,3529203,Presidente Prudente,2.0,25668.0,4344.0,2020-05,4,1
Martinópolis,3529203,Presidente Prudente,2.0,25668.0,4344.0,2020-06,1,0
Marília,3529005,Marília,5.0,231554.0,40831.0,2020-02,0,0
Marília,3529005,Marília,5.0,231554.0,40831.0,2020-03,0,0
Marília,3529005,Marília,5.0,231554.0,40831.0,2020-04,12,1
Marília,3529005,Marília,5.0,231554.0,40831.0,2020-05,50,0
Marília,3529005,Marília,5.0,231554.0,40831.0,2020-06,12,0
Matão,3529302,Araraquara,8.0,80020.0,13454.0,2020-02,0,0
Matão,3529302,Araraquara,8.0,80020.0,13454.0,2020-03,1,0
Matão,3529302,Araraquara,8.0,80020.0,13454.0,2020-04,4,0
Matão,3529302,Araraquara,8.0,80020.0,13454.0,2020-05,16,0
Matão,3529302,Araraquara,8.0,80020.0,13454.0,2020-06,1,0
Mauá,3529401,Grande São Paulo,10.0,460132.0,57797.0,2020-02,0,0
Mauá,3529401,Grande São Paulo,10.0,460132.0,57797.0,2020-03,3,0
Mauá,3529401,Grande São Paulo,10.0,460132.0,57797.0,2020-04,220,20
Mauá,3529401,Grande São Paulo,10.0,460132.0,57797.0,2020-05,799,39
Mauá,3529401,Grande São Paulo,10.0,460132.0,57797.0,2020-06,125,18
Mendonça,3529500,São José do Rio Preto,15.0,5043.0,928.0,2020-02,0,0
Mendonça,3529500,São José do Rio Preto,15.0,5043.0,928.0,2020-03,0,0
Mendonça,3529500,São José do Rio Preto,15.0,5043.0,928.0,2020-04,0,0
Mendonça,3529500,São José do Rio Preto,15.0,5043.0,928.0,2020-05,5,0
Mendonça,3529500,São José do Rio Preto,15.0,5043.0,928.0,2020-06,0,0
Meridiano,3529609,São José do Rio Preto,15.0,3739.0,781.0,2020-02,0,0
Meridiano,3529609,São José do Rio Preto,15.0,3739.0,781.0,2020-03,0,0
Meridiano,3529609,São José do Rio Preto,15.0,3739.0,781.0,2020-04,0,0
Meridiano,3529609,São José do Rio Preto,15.0,3739.0,781.0,2020-05,1,0
Meridiano,3529609,São José do Rio Preto,15.0,3739.0,781.0,2020-06,0,0
Mesópolis,3529658,São José do Rio Preto,15.0,1893.0,368.0,2020-02,0,0
Mesópolis,3529658,São José do Rio Preto,15.0,1893.0,368.0,2020-03,0,0
Mesópolis,3529658,São José do Rio Preto,15.0,1893.0,368.0,2020-04,0,0
Mesópolis,3529658,São José do Rio Preto,15.0,1893.0,368.0,2020-05,0,0
Mesópolis,3529658,São José do Rio Preto,15.0,1893.0,368.0,2020-06,0,0
Miguelópolis,3529708,Franca,4.0,21424.0,3247.0,2020-02,0,0
Miguelópolis,3529708,Franca,4.0,21424.0,3247.0,2020-03,0,0
Miguelópolis,3529708,Franca,4.0,21424.0,3247.0,2020-04,1,0
Miguelópolis,3529708,Franca,4.0,21424.0,3247.0,2020-05,4,0
Miguelópolis,3529708,Franca,4.0,21424.0,3247.0,2020-06,0,0
Mineiros do Tietê,3529807,Bauru,12.0,12597.0,2057.0,2020-02,0,0
Mineiros do Tietê,3529807,Bauru,12.0,12597.0,2057.0,2020-03,0,0
Mineiros do Tietê,3529807,Bauru,12.0,12597.0,2057.0,2020-04,4,1
Mineiros do Tietê,3529807,Bauru,12.0,12597.0,2057.0,2020-05,6,0
Mineiros do Tietê,3529807,Bauru,12.0,12597.0,2057.0,2020-06,4,0
Mira Estrela,3530003,São José do Rio Preto,15.0,2939.0,679.0,2020-02,0,0
Mira Estrela,3530003,São José do Rio Preto,15.0,2939.0,679.0,2020-03,0,0
Mira Estrela,3530003,São José do Rio Preto,15.0,2939.0,679.0,2020-04,0,0
Mira Estrela,3530003,São José do Rio Preto,15.0,2939.0,679.0,2020-05,0,0
Mira Estrela,3530003,São José do Rio Preto,15.0,2939.0,679.0,2020-06,0,0
Miracatu,3529906,Registro,9.0,19934.0,2946.0,2020-02,0,0
Miracatu,3529906,Registro,9.0,19934.0,2946.0,2020-03,0,0
Miracatu,3529906,Registro,9.0,19934.0,2946.0,2020-04,4,2
Miracatu,3529906,Registro,9.0,19934.0,2946.0,2020-05,34,2
Miracatu,3529906,Registro,9.0,19934.0,2946.0,2020-06,6,0
Mirandópolis,3530102,Araçatuba,7.0,28646.0,5119.0,2020-02,0,0
Mirandópolis,3530102,Araçatuba,7.0,28646.0,5119.0,2020-03,0,0
Mirandópolis,3530102,Araçatuba,7.0,28646.0,5119.0,2020-04,6,2
Mirandópolis,3530102,Araçatuba,7.0,28646.0,5119.0,2020-05,29,2
Mirandópolis,3530102,Araçatuba,7.0,28646.0,5119.0,2020-06,2,0
Mirante do Paranapanema,3530201,Presidente Prudente,2.0,17769.0,3373.0,2020-02,0,0
Mirante do Paranapanema,3530201,Presidente Prudente,2.0,17769.0,3373.0,2020-03,0,0
Mirante do Paranapanema,3530201,Presidente Prudente,2.0,17769.0,3373.0,2020-04,0,0
Mirante do Paranapanema,3530201,Presidente Prudente,2.0,17769.0,3373.0,2020-05,0,0
Mirante do Paranapanema,3530201,Presidente Prudente,2.0,17769.0,3373.0,2020-06,0,0
Mirassol,3530300,São José do Rio Preto,15.0,57824.0,10113.0,2020-02,0,0
Mirassol,3530300,São José do Rio Preto,15.0,57824.0,10113.0,2020-03,0,0
Mirassol,3530300,São José do Rio Preto,15.0,57824.0,10113.0,2020-04,6,0
Mirassol,3530300,São José do Rio Preto,15.0,57824.0,10113.0,2020-05,19,1
Mirassol,3530300,São José do Rio Preto,15.0,57824.0,10113.0,2020-06,6,0
Mirassolândia,3530409,São José do Rio Preto,15.0,4702.0,848.0,2020-02,0,0
Mirassolândia,3530409,São José do Rio Preto,15.0,4702.0,848.0,2020-03,0,0
Mirassolândia,3530409,São José do Rio Preto,15.0,4702.0,848.0,2020-04,0,0
Mirassolândia,3530409,São José do Rio Preto,15.0,4702.0,848.0,2020-05,0,0
Mirassolândia,3530409,São José do Rio Preto,15.0,4702.0,848.0,2020-06,0,0
Mococa,3530508,São João da Boa Vista,14.0,66753.0,12553.0,2020-02,0,0
Mococa,3530508,São João da Boa Vista,14.0,66753.0,12553.0,2020-03,0,0
Mococa,3530508,São João da Boa Vista,14.0,66753.0,12553.0,2020-04,4,1
Mococa,3530508,São João da Boa Vista,14.0,66753.0,12553.0,2020-05,38,2
Mococa,3530508,São João da Boa Vista,14.0,66753.0,12553.0,2020-06,9,0
Mogi Guaçu,3530706,São João da Boa Vista,14.0,148325.0,23961.0,2020-02,0,0
Mogi Guaçu,3530706,São João da Boa Vista,14.0,148325.0,23961.0,2020-03,1,0
Mogi Guaçu,3530706,São João da Boa Vista,14.0,148325.0,23961.0,2020-04,22,1
Mogi Guaçu,3530706,São João da Boa Vista,14.0,148325.0,23961.0,2020-05,99,3
Mogi Guaçu,3530706,São João da Boa Vista,14.0,148325.0,23961.0,2020-06,14,0
Mogi Mirim,3530805,São João da Boa Vista,14.0,90439.0,16221.0,2020-02,0,0
Mogi Mirim,3530805,São João da Boa Vista,14.0,90439.0,16221.0,2020-03,0,0
Mogi Mirim,3530805,São João da Boa Vista,14.0,90439.0,16221.0,2020-04,4,0
Mogi Mirim,3530805,São João da Boa Vista,14.0,90439.0,16221.0,2020-05,13,1
Mogi Mirim,3530805,São João da Boa Vista,14.0,90439.0,16221.0,2020-06,6,0
Mogi das Cruzes,3530607,Grande São Paulo,10.0,432905.0,60748.0,2020-02,0,0
Mogi das Cruzes,3530607,Grande São Paulo,10.0,432905.0,60748.0,2020-03,10,0
Mogi das Cruzes,3530607,Grande São Paulo,10.0,432905.0,60748.0,2020-04,234,20
Mogi das Cruzes,3530607,Grande São Paulo,10.0,432905.0,60748.0,2020-05,752,65
Mogi das Cruzes,3530607,Grande São Paulo,10.0,432905.0,60748.0,2020-06,106,13
Mombuca,3530904,Piracicaba,11.0,3332.0,476.0,2020-02,0,0
Mombuca,3530904,Piracicaba,11.0,3332.0,476.0,2020-03,0,0
Mombuca,3530904,Piracicaba,11.0,3332.0,476.0,2020-04,0,0
Mombuca,3530904,Piracicaba,11.0,3332.0,476.0,2020-05,0,0
Mombuca,3530904,Piracicaba,11.0,3332.0,476.0,2020-06,0,0
Mongaguá,3531100,Baixada Santista,13.0,54610.0,9236.0,2020-02,0,0
Mongaguá,3531100,Baixada Santista,13.0,54610.0,9236.0,2020-03,0,0
Mongaguá,3531100,Baixada Santista,13.0,54610.0,9236.0,2020-04,11,1
Mongaguá,3531100,Baixada Santista,13.0,54610.0,9236.0,2020-05,56,3
Mongaguá,3531100,Baixada Santista,13.0,54610.0,9236.0,2020-06,5,0
Monte Alegre do Sul,3531209,Campinas,3.0,7749.0,1494.0,2020-02,0,0
Monte Alegre do Sul,3531209,Campinas,3.0,7749.0,1494.0,2020-03,0,0
Monte Alegre do Sul,3531209,Campinas,3.0,7749.0,1494.0,2020-04,0,0
Monte Alegre do Sul,3531209,Campinas,3.0,7749.0,1494.0,2020-05,0,0
Monte Alegre do Sul,3531209,Campinas,3.0,7749.0,1494.0,2020-06,0,0
Monte Alto,3531308,Ribeirão Preto,1.0,48405.0,9292.0,2020-02,0,0
Monte Alto,3531308,Ribeirão Preto,1.0,48405.0,9292.0,2020-03,0,0
Monte Alto,3531308,Ribeirão Preto,1.0,48405.0,9292.0,2020-04,13,1
Monte Alto,3531308,Ribeirão Preto,1.0,48405.0,9292.0,2020-05,28,0
Monte Alto,3531308,Ribeirão Preto,1.0,48405.0,9292.0,2020-06,0,0
Monte Aprazível,3531407,São José do Rio Preto,15.0,23458.0,4433.0,2020-02,0,0
Monte Aprazível,3531407,São José do Rio Preto,15.0,23458.0,4433.0,2020-03,0,0
Monte Aprazível,3531407,São José do Rio Preto,15.0,23458.0,4433.0,2020-04,0,0
Monte Aprazível,3531407,São José do Rio Preto,15.0,23458.0,4433.0,2020-05,6,1
Monte Aprazível,3531407,São José do Rio Preto,15.0,23458.0,4433.0,2020-06,2,0
Monte Azul Paulista,3531506,Barretos,16.0,18191.0,3362.0,2020-02,0,0
Monte Azul Paulista,3531506,Barretos,16.0,18191.0,3362.0,2020-03,0,0
Monte Azul Paulista,3531506,Barretos,16.0,18191.0,3362.0,2020-04,1,0
Monte Azul Paulista,3531506,Barretos,16.0,18191.0,3362.0,2020-05,6,0
Monte Azul Paulista,3531506,Barretos,16.0,18191.0,3362.0,2020-06,1,0
Monte Castelo,3531605,Presidente Prudente,2.0,3991.0,936.0,2020-02,0,0
Monte Castelo,3531605,Presidente Prudente,2.0,3991.0,936.0,2020-03,0,0
Monte Castelo,3531605,Presidente Prudente,2.0,3991.0,936.0,2020-04,0,0
Monte Castelo,3531605,Presidente Prudente,2.0,3991.0,936.0,2020-05,0,0
Monte Castelo,3531605,Presidente Prudente,2.0,3991.0,936.0,2020-06,0,0
Monte Mor,3531803,Campinas,3.0,59614.0,7075.0,2020-02,0,0
Monte Mor,3531803,Campinas,3.0,59614.0,7075.0,2020-03,0,0
Monte Mor,3531803,Campinas,3.0,59614.0,7075.0,2020-04,5,2
Monte Mor,3531803,Campinas,3.0,59614.0,7075.0,2020-05,34,0
Monte Mor,3531803,Campinas,3.0,59614.0,7075.0,2020-06,16,0
Monteiro Lobato,3531704,Taubaté,17.0,4465.0,820.0,2020-02,0,0
Monteiro Lobato,3531704,Taubaté,17.0,4465.0,820.0,2020-03,0,0
Monteiro Lobato,3531704,Taubaté,17.0,4465.0,820.0,2020-04,0,0
Monteiro Lobato,3531704,Taubaté,17.0,4465.0,820.0,2020-05,1,0
Monteiro Lobato,3531704,Taubaté,17.0,4465.0,820.0,2020-06,0,0
Monções,3531001,São José do Rio Preto,15.0,2175.0,485.0,2020-02,0,0
Monções,3531001,São José do Rio Preto,15.0,2175.0,485.0,2020-03,0,0
Monções,3531001,São José do Rio Preto,15.0,2175.0,485.0,2020-04,0,0
Monções,3531001,São José do Rio Preto,15.0,2175.0,485.0,2020-05,1,1
Monções,3531001,São José do Rio Preto,15.0,2175.0,485.0,2020-06,0,0
Morro Agudo,3531902,Franca,4.0,32332.0,3967.0,2020-02,0,0
Morro Agudo,3531902,Franca,4.0,32332.0,3967.0,2020-03,0,0
Morro Agudo,3531902,Franca,4.0,32332.0,3967.0,2020-04,1,0
Morro Agudo,3531902,Franca,4.0,32332.0,3967.0,2020-05,42,0
Morro Agudo,3531902,Franca,4.0,32332.0,3967.0,2020-06,7,0
Morungaba,3532009,Campinas,3.0,13247.0,1927.0,2020-02,0,0
Morungaba,3532009,Campinas,3.0,13247.0,1927.0,2020-03,0,0
Morungaba,3532009,Campinas,3.0,13247.0,1927.0,2020-04,7,0
Morungaba,3532009,Campinas,3.0,13247.0,1927.0,2020-05,11,0
Morungaba,3532009,Campinas,3.0,13247.0,1927.0,2020-06,0,0
Motuca,3532058,Araraquara,8.0,4638.0,739.0,2020-02,0,0
Motuca,3532058,Araraquara,8.0,4638.0,739.0,2020-03,0,0
Motuca,3532058,Araraquara,8.0,4638.0,739.0,2020-04,0,0
Motuca,3532058,Araraquara,8.0,4638.0,739.0,2020-05,5,0
Motuca,3532058,Araraquara,8.0,4638.0,739.0,2020-06,0,0
Murutinga do Sul,3532108,Araçatuba,7.0,4281.0,979.0,2020-02,0,0
Murutinga do Sul,3532108,Araçatuba,7.0,4281.0,979.0,2020-03,0,0
Murutinga do Sul,3532108,Araçatuba,7.0,4281.0,979.0,2020-04,0,0
Murutinga do Sul,3532108,Araçatuba,7.0,4281.0,979.0,2020-05,3,0
Murutinga do Sul,3532108,Araçatuba,7.0,4281.0,979.0,2020-06,0,0
Nantes,3532157,Presidente Prudente,2.0,3071.0,395.0,2020-02,0,0
Nantes,3532157,Presidente Prudente,2.0,3071.0,395.0,2020-03,0,0
Nantes,3532157,Presidente Prudente,2.0,3071.0,395.0,2020-04,0,0
Nantes,3532157,Presidente Prudente,2.0,3071.0,395.0,2020-05,0,0
Nantes,3532157,Presidente Prudente,2.0,3071.0,395.0,2020-06,0,0
Narandiba,3532207,Presidente Prudente,2.0,4841.0,650.0,2020-02,0,0
Narandiba,3532207,Presidente Prudente,2.0,4841.0,650.0,2020-03,0,0
Narandiba,3532207,Presidente Prudente,2.0,4841.0,650.0,2020-04,0,0
Narandiba,3532207,Presidente Prudente,2.0,4841.0,650.0,2020-05,0,0
Narandiba,3532207,Presidente Prudente,2.0,4841.0,650.0,2020-06,0,0
Natividade da Serra,3532306,Taubaté,17.0,6698.0,1435.0,2020-02,0,0
Natividade da Serra,3532306,Taubaté,17.0,6698.0,1435.0,2020-03,0,0
Natividade da Serra,3532306,Taubaté,17.0,6698.0,1435.0,2020-04,0,0
Natividade da Serra,3532306,Taubaté,17.0,6698.0,1435.0,2020-05,0,0
Natividade da Serra,3532306,Taubaté,17.0,6698.0,1435.0,2020-06,0,0
Nazaré Paulista,3532405,Campinas,3.0,18445.0,2953.0,2020-02,0,0
Nazaré Paulista,3532405,Campinas,3.0,18445.0,2953.0,2020-03,0,0
Nazaré Paulista,3532405,Campinas,3.0,18445.0,2953.0,2020-04,5,1
Nazaré Paulista,3532405,Campinas,3.0,18445.0,2953.0,2020-05,15,1
Nazaré Paulista,3532405,Campinas,3.0,18445.0,2953.0,2020-06,6,0
Neves Paulista,3532504,São José do Rio Preto,15.0,8620.0,1987.0,2020-02,0,0
Neves Paulista,3532504,São José do Rio Preto,15.0,8620.0,1987.0,2020-03,0,0
Neves Paulista,3532504,São José do Rio Preto,15.0,8620.0,1987.0,2020-04,0,0
Neves Paulista,3532504,São José do Rio Preto,15.0,8620.0,1987.0,2020-05,5,0
Neves Paulista,3532504,São José do Rio Preto,15.0,8620.0,1987.0,2020-06,0,0
Nhandeara,3532603,São José do Rio Preto,15.0,10782.0,2528.0,2020-02,0,0
Nhandeara,3532603,São José do Rio Preto,15.0,10782.0,2528.0,2020-03,0,0
Nhandeara,3532603,São José do Rio Preto,15.0,10782.0,2528.0,2020-04,1,0
Nhandeara,3532603,São José do Rio Preto,15.0,10782.0,2528.0,2020-05,2,0
Nhandeara,3532603,São José do Rio Preto,15.0,10782.0,2528.0,2020-06,1,0
Nipoã,3532702,São José do Rio Preto,15.0,4969.0,676.0,2020-02,0,0
Nipoã,3532702,São José do Rio Preto,15.0,4969.0,676.0,2020-03,0,0
Nipoã,3532702,São José do Rio Preto,15.0,4969.0,676.0,2020-04,0,0
Nipoã,3532702,São José do Rio Preto,15.0,4969.0,676.0,2020-05,1,0
Nipoã,3532702,São José do Rio Preto,15.0,4969.0,676.0,2020-06,0,0
Nova Aliança,3532801,São José do Rio Preto,15.0,6450.0,1192.0,2020-02,0,0
Nova Aliança,3532801,São José do Rio Preto,15.0,6450.0,1192.0,2020-03,0,0
Nova Aliança,3532801,São José do Rio Preto,15.0,6450.0,1192.0,2020-04,0,0
Nova Aliança,3532801,São José do Rio Preto,15.0,6450.0,1192.0,2020-05,0,0
Nova Aliança,3532801,São José do Rio Preto,15.0,6450.0,1192.0,2020-06,0,0
Nova Campina,3532827,Sorocaba,6.0,9675.0,986.0,2020-02,0,0
Nova Campina,3532827,Sorocaba,6.0,9675.0,986.0,2020-03,0,0
Nova Campina,3532827,Sorocaba,6.0,9675.0,986.0,2020-04,0,0
Nova Campina,3532827,Sorocaba,6.0,9675.0,986.0,2020-05,1,0
Nova Campina,3532827,Sorocaba,6.0,9675.0,986.0,2020-06,0,0
Nova Canaã Paulista,3532843,São José do Rio Preto,15.0,1937.0,552.0,2020-02,0,0
Nova Canaã Paulista,3532843,São José do Rio Preto,15.0,1937.0,552.0,2020-03,0,0
Nova Canaã Paulista,3532843,São José do Rio Preto,15.0,1937.0,552.0,2020-04,0,0
Nova Canaã Paulista,3532843,São José do Rio Preto,15.0,1937.0,552.0,2020-05,0,0
Nova Canaã Paulista,3532843,São José do Rio Preto,15.0,1937.0,552.0,2020-06,0,0
Nova Castilho,3532868,Araçatuba,7.0,1176.0,215.0,2020-02,0,0
Nova Castilho,3532868,Araçatuba,7.0,1176.0,215.0,2020-03,0,0
Nova Castilho,3532868,Araçatuba,7.0,1176.0,215.0,2020-04,0,0
Nova Castilho,3532868,Araçatuba,7.0,1176.0,215.0,2020-05,0,0
Nova Castilho,3532868,Araçatuba,7.0,1176.0,215.0,2020-06,0,0
Nova Europa,3532900,Araraquara,8.0,10749.0,1437.0,2020-02,0,0
Nova Europa,3532900,Araraquara,8.0,10749.0,1437.0,2020-03,0,0
Nova Europa,3532900,Araraquara,8.0,10749.0,1437.0,2020-04,0,0
Nova Europa,3532900,Araraquara,8.0,10749.0,1437.0,2020-05,10,0
Nova Europa,3532900,Araraquara,8.0,10749.0,1437.0,2020-06,16,0
Nova Granada,3533007,São José do Rio Preto,15.0,20918.0,3464.0,2020-02,0,0
Nova Granada,3533007,São José do Rio Preto,15.0,20918.0,3464.0,2020-03,0,0
Nova Granada,3533007,São José do Rio Preto,15.0,20918.0,3464.0,2020-04,0,0
Nova Granada,3533007,São José do Rio Preto,15.0,20918.0,3464.0,2020-05,7,1
Nova Granada,3533007,São José do Rio Preto,15.0,20918.0,3464.0,2020-06,1,0
Nova Guataporanga,3533106,Presidente Prudente,2.0,2191.0,507.0,2020-02,0,0
Nova Guataporanga,3533106,Presidente Prudente,2.0,2191.0,507.0,2020-03,0,0
Nova Guataporanga,3533106,Presidente Prudente,2.0,2191.0,507.0,2020-04,1,0
Nova Guataporanga,3533106,Presidente Prudente,2.0,2191.0,507.0,2020-05,4,0
Nova Guataporanga,3533106,Presidente Prudente,2.0,2191.0,507.0,2020-06,0,0
Nova Independência,3533205,Araçatuba,7.0,3731.0,494.0,2020-02,0,0
Nova Independência,3533205,Araçatuba,7.0,3731.0,494.0,2020-03,0,0
Nova Independência,3533205,Araçatuba,7.0,3731.0,494.0,2020-04,0,0
Nova Independência,3533205,Araçatuba,7.0,3731.0,494.0,2020-05,0,0
Nova Independência,3533205,Araçatuba,7.0,3731.0,494.0,2020-06,0,0
Nova Luzitânia,3533304,Araçatuba,7.0,4044.0,630.0,2020-02,0,0
Nova Luzitânia,3533304,Araçatuba,7.0,4044.0,630.0,2020-03,0,0
Nova Luzitânia,3533304,Araçatuba,7.0,4044.0,630.0,2020-04,0,0
Nova Luzitânia,3533304,Araçatuba,7.0,4044.0,630.0,2020-05,0,0
Nova Luzitânia,3533304,Araçatuba,7.0,4044.0,630.0,2020-06,1,0
Nova Odessa,3533403,Campinas,3.0,58039.0,8753.0,2020-02,0,0
Nova Odessa,3533403,Campinas,3.0,58039.0,8753.0,2020-03,0,0
Nova Odessa,3533403,Campinas,3.0,58039.0,8753.0,2020-04,7,1
Nova Odessa,3533403,Campinas,3.0,58039.0,8753.0,2020-05,32,1
Nova Odessa,3533403,Campinas,3.0,58039.0,8753.0,2020-06,4,0
Novais,3533254,São José do Rio Preto,15.0,5509.0,609.0,2020-02,0,0
Novais,3533254,São José do Rio Preto,15.0,5509.0,609.0,2020-03,0,0
Novais,3533254,São José do Rio Preto,15.0,5509.0,609.0,2020-04,0,0
Novais,3533254,São José do Rio Preto,15.0,5509.0,609.0,2020-05,1,0
Novais,3533254,São José do Rio Preto,15.0,5509.0,609.0,2020-06,0,0
Novo Horizonte,3533502,São José do Rio Preto,15.0,38954.0,6952.0,2020-02,0,0
Novo Horizonte,3533502,São José do Rio Preto,15.0,38954.0,6952.0,2020-03,0,0
Novo Horizonte,3533502,São José do Rio Preto,15.0,38954.0,6952.0,2020-04,1,0
Novo Horizonte,3533502,São José do Rio Preto,15.0,38954.0,6952.0,2020-05,16,0
Novo Horizonte,3533502,São José do Rio Preto,15.0,38954.0,6952.0,2020-06,0,0
Nuporanga,3533601,Franca,4.0,7268.0,1273.0,2020-02,0,0
Nuporanga,3533601,Franca,4.0,7268.0,1273.0,2020-03,0,0
Nuporanga,3533601,Franca,4.0,7268.0,1273.0,2020-04,0,0
Nuporanga,3533601,Franca,4.0,7268.0,1273.0,2020-05,2,0
Nuporanga,3533601,Franca,4.0,7268.0,1273.0,2020-06,0,0
Ocauçu,3533700,Marília,5.0,4146.0,783.0,2020-02,0,0
Ocauçu,3533700,Marília,5.0,4146.0,783.0,2020-03,0,0
Ocauçu,3533700,Marília,5.0,4146.0,783.0,2020-04,0,0
Ocauçu,3533700,Marília,5.0,4146.0,783.0,2020-05,0,0
Ocauçu,3533700,Marília,5.0,4146.0,783.0,2020-06,0,0
Olímpia,3533908,Barretos,16.0,52516.0,9595.0,2020-02,0,0
Olímpia,3533908,Barretos,16.0,52516.0,9595.0,2020-03,0,0
Olímpia,3533908,Barretos,16.0,52516.0,9595.0,2020-04,5,0
Olímpia,3533908,Barretos,16.0,52516.0,9595.0,2020-05,45,2
Olímpia,3533908,Barretos,16.0,52516.0,9595.0,2020-06,7,1
Onda Verde,3534005,São José do Rio Preto,15.0,4225.0,632.0,2020-02,0,0
Onda Verde,3534005,São José do Rio Preto,15.0,4225.0,632.0,2020-03,0,0
Onda Verde,3534005,São José do Rio Preto,15.0,4225.0,632.0,2020-04,0,0
Onda Verde,3534005,São José do Rio Preto,15.0,4225.0,632.0,2020-05,3,0
Onda Verde,3534005,São José do Rio Preto,15.0,4225.0,632.0,2020-06,0,0
Oriente,3534104,Marília,5.0,6265.0,1212.0,2020-02,0,0
Oriente,3534104,Marília,5.0,6265.0,1212.0,2020-03,0,0
Oriente,3534104,Marília,5.0,6265.0,1212.0,2020-04,0,0
Oriente,3534104,Marília,5.0,6265.0,1212.0,2020-05,0,0
Oriente,3534104,Marília,5.0,6265.0,1212.0,2020-06,1,0
Orindiúva,3534203,São José do Rio Preto,15.0,6866.0,769.0,2020-02,0,0
Orindiúva,3534203,São José do Rio Preto,15.0,6866.0,769.0,2020-03,0,0
Orindiúva,3534203,São José do Rio Preto,15.0,6866.0,769.0,2020-04,0,0
Orindiúva,3534203,São José do Rio Preto,15.0,6866.0,769.0,2020-05,0,0
Orindiúva,3534203,São José do Rio Preto,15.0,6866.0,769.0,2020-06,0,0
Orlândia,3534302,Franca,4.0,42266.0,6797.0,2020-02,0,0
Orlândia,3534302,Franca,4.0,42266.0,6797.0,2020-03,0,0
Orlândia,3534302,Franca,4.0,42266.0,6797.0,2020-04,4,0
Orlândia,3534302,Franca,4.0,42266.0,6797.0,2020-05,11,3
Orlândia,3534302,Franca,4.0,42266.0,6797.0,2020-06,4,0
Osasco,3534401,Grande São Paulo,10.0,680964.0,93147.0,2020-02,0,0
Osasco,3534401,Grande São Paulo,10.0,680964.0,93147.0,2020-03,33,2
Osasco,3534401,Grande São Paulo,10.0,680964.0,93147.0,2020-04,729,72
Osasco,3534401,Grande São Paulo,10.0,680964.0,93147.0,2020-05,1936,237
Osasco,3534401,Grande São Paulo,10.0,680964.0,93147.0,2020-06,289,25
Oscar Bressane,3534500,Marília,5.0,2514.0,605.0,2020-02,0,0
Oscar Bressane,3534500,Marília,5.0,2514.0,605.0,2020-03,0,0
Oscar Bressane,3534500,Marília,5.0,2514.0,605.0,2020-04,0,0
Oscar Bressane,3534500,Marília,5.0,2514.0,605.0,2020-05,0,0
Oscar Bressane,3534500,Marília,5.0,2514.0,605.0,2020-06,0,0
Osvaldo Cruz,3534609,Marília,5.0,31263.0,6674.0,2020-02,0,0
Osvaldo Cruz,3534609,Marília,5.0,31263.0,6674.0,2020-03,0,0
Osvaldo Cruz,3534609,Marília,5.0,31263.0,6674.0,2020-04,0,0
Osvaldo Cruz,3534609,Marília,5.0,31263.0,6674.0,2020-05,3,0
Osvaldo Cruz,3534609,Marília,5.0,31263.0,6674.0,2020-06,0,0
Ourinhos,3534708,Marília,5.0,110489.0,18745.0,2020-02,0,0
Ourinhos,3534708,Marília,5.0,110489.0,18745.0,2020-03,0,0
Ourinhos,3534708,Marília,5.0,110489.0,18745.0,2020-04,19,3
Ourinhos,3534708,Marília,5.0,110489.0,18745.0,2020-05,55,1
Ourinhos,3534708,Marília,5.0,110489.0,18745.0,2020-06,8,0
Ouro Verde,3534807,Presidente Prudente,2.0,8268.0,1342.0,2020-02,0,0
